"Status","Neutral","Warehouse","Latitude","Code","Longitude","SubLevel","LocationType","Area","Volume","Level","LocationStatus","LWH","Location"
"active",1,2,30,"BD-ARYA-WS1-18080",70,"\u0001",2,"BD",1000000,1,0,"100x100x18179","37 A 63"
"active",1,2,30,"BD-ARYA-WS1-18081",70,"\u0004",2,"BD",1000000,1,0,"100x100x18180","35 D 60"
"active",1,2,30,"BD-ARYA-WS1-18082",70,"\u0002",2,"BD",1000000,1,0,"100x100x18181","81 B 09"
"active",1,2,30,"BD-ARYA-WS1-18083",70,"\u0004",2,"BD",1000000,1,0,"100x100x18182","81 D 96"
"active",1,2,30,"BD-ARYA-WS1-18084",70,"\u0004",2,"BD",1000000,1,0,"100x100x18183","82 D 28"
"active",1,2,30,"BD-ARYA-WS1-18085",70,"\u0003",2,"BD",1000000,1,0,"100x100x18184","36 C 66"
"active",1,2,30,"BD-ARYA-WS1-18086",70,"\u0003",2,"BD",1000000,1,0,"100x100x18185","81 C 18"
"active",1,2,30,"BD-ARYA-WS1-18087",70,"\u0001",2,"BD",1000000,1,0,"100x100x18186","34 A 43"
"active",1,2,30,"BD-ARYA-WS1-18088",70,"\u0001",2,"BD",1000000,1,0,"100x100x18187","37 A 40"
"active",1,2,30,"BD-ARYA-WS1-18089",70,"\u0004",2,"BD",1000000,1,0,"100x100x18188","77 D 85"
"active",1,2,30,"BD-ARYA-WS1-18090",70,"\u0003",2,"BD",1000000,1,0,"100x100x18189","82 C 43"
"active",1,2,30,"BD-ARYA-WS1-18091",70,"\u0004",2,"BD",1000000,1,0,"100x100x18190","82 D 58"
"active",1,2,30,"BD-ARYA-WS1-18092",70,"\u0004",2,"BD",1000000,1,0,"100x100x18191","34 D 81"
"active",1,2,30,"BD-ARYA-WS1-18093",70,"\u0004",2,"BD",1000000,1,0,"100x100x18192","34 D 84"
"active",1,2,30,"BD-ARYA-WS1-18094",70,"\u0002",2,"BD",1000000,1,0,"100x100x18193","35 B 16"
"active",1,2,30,"BD-ARYA-WS1-18095",70,"\u0002",2,"BD",1000000,1,0,"100x100x18194","36 B 30"
"active",1,2,30,"BD-ARYA-WS1-18096",70,"\u0004",2,"BD",1000000,1,0,"100x100x18195","37 D 71"
"active",1,2,30,"BD-ARYA-WS1-18097",70,"\u0002",2,"BD",1000000,1,0,"100x100x18196","39 B 15"
"active",1,2,30,"BD-ARYA-WS1-18098",70,"\u0001",2,"BD",1000000,1,0,"100x100x18197","77 A 98"
"active",1,2,30,"BD-ARYA-WS1-18099",70,"\u0001",2,"BD",1000000,1,0,"100x100x18198","80 A 21"
"active",1,2,30,"BD-ARYA-WS1-18100",70,"\u0003",2,"BD",1000000,1,0,"100x100x18199","38 C 72"
"active",1,2,30,"BD-ARYA-WS1-18101",70,"\u0002",2,"BD",1000000,1,0,"100x100x18200","80 B 23"
"active",1,2,30,"BD-ARYA-WS1-18102",70,"\u0002",2,"BD",1000000,1,0,"100x100x18201","34 B 54"
"active",1,2,30,"BD-ARYA-WS1-18103",70,"\u0004",2,"BD",1000000,1,0,"100x100x18202","37 D 94"
"active",1,2,30,"BD-ARYA-WS1-18104",70,"\u0002",2,"BD",1000000,1,0,"100x100x18203","40 B 18"
"active",1,2,30,"BD-ARYA-WS1-18105",70,"\u0002",2,"BD",1000000,1,0,"100x100x18204","77 B 08"
"active",1,2,30,"BD-ARYA-WS1-18106",70,"\u0001",2,"BD",1000000,1,0,"100x100x18205","40 A 21"
"active",1,2,30,"BD-ARYA-WS1-18107",70,"\u0004",2,"BD",1000000,1,0,"100x100x18206","40 D 91"
"active",1,2,30,"BD-ARYA-WS1-18108",70,"\u0003",2,"BD",1000000,1,0,"100x100x18207","79 C 66"
"active",1,2,30,"BD-ARYA-WS1-18109",70,"\u0002",2,"BD",1000000,1,0,"100x100x18208","80 B 33"
"active",1,2,30,"BD-ARYA-WS1-18110",70,"\u0001",2,"BD",1000000,1,0,"100x100x18209","34 A 53"
"active",1,2,30,"BD-ARYA-WS1-18111",70,"\u0004",2,"BD",1000000,1,0,"100x100x18210","39 D 66"
"active",1,2,30,"BD-ARYA-WS1-18112",70,"\u0001",2,"BD",1000000,1,0,"100x100x18211","40 A 67"
"active",1,2,30,"BD-ARYA-WS1-18113",70,"\u0003",2,"BD",1000000,1,0,"100x100x18212","76 C 46"
"active",1,2,30,"BD-ARYA-WS1-18114",70,"\u0003",2,"BD",1000000,1,0,"100x100x18213","77 C 62"
"active",1,2,30,"BD-ARYA-WS1-18115",70,"\u0001",2,"BD",1000000,1,0,"100x100x18214","79 A 91"
"active",1,2,30,"BD-ARYA-WS1-18116",70,"\u0001",2,"BD",1000000,1,0,"100x100x18215","80 A 60"
"active",1,2,30,"BD-ARYA-WS1-18117",70,"\u0001",2,"BD",1000000,1,0,"100x100x18216","80 A 89"
"active",1,2,30,"BD-ARYA-WS1-18118",70,"\u0003",2,"BD",1000000,1,0,"100x100x18217","82 C 15"
"active",1,2,30,"BD-ARYA-WS1-18119",70,"\u0003",2,"BD",1000000,1,0,"100x100x18218","38 C 10"
"active",1,2,30,"BD-ARYA-WS1-18120",70,"\u0002",2,"BD",1000000,1,0,"100x100x18219","76 B 96"
"active",1,2,30,"BD-ARYA-WS1-18121",70,"\u0004",2,"BD",1000000,1,0,"100x100x18220","35 D 49"
"active",1,2,30,"BD-ARYA-WS1-18122",70,"\u0004",2,"BD",1000000,1,0,"100x100x18221","36 D 60"
"active",1,2,30,"BD-ARYA-WS1-18123",70,"\u0001",2,"BD",1000000,1,0,"100x100x18222","38 A 31"
"active",1,2,30,"BD-ARYA-WS1-18124",70,"\u0001",2,"BD",1000000,1,0,"100x100x18223","39 A 39"
"active",1,2,30,"BD-ARYA-WS1-18125",70,"\u0004",2,"BD",1000000,1,0,"100x100x18224","76 D 30"
"active",1,2,30,"BD-ARYA-WS1-18126",70,"\u0004",2,"BD",1000000,1,0,"100x100x18225","81 D 22"
"active",1,2,30,"BD-ARYA-WS1-18127",70,"\u0004",2,"BD",1000000,1,0,"100x100x18226","40 D 40"
"active",1,2,30,"BD-ARYA-WS1-18128",70,"\u0002",2,"BD",1000000,1,0,"100x100x18227","79 B 63"
"active",1,2,30,"BD-ARYA-WS1-18129",70,"\u0001",2,"BD",1000000,1,0,"100x100x18228","82 A 57"
"active",1,2,30,"BD-ARYA-WS1-18130",70,"\u0004",2,"BD",1000000,1,0,"100x100x18229","34 D 96"
"active",1,2,30,"BD-ARYA-WS1-18131",70,"\u0001",2,"BD",1000000,1,0,"100x100x18230","35 A 47"
"active",1,2,30,"BD-ARYA-WS1-18132",70,"\u0003",2,"BD",1000000,1,0,"100x100x18231","36 C 44"
"active",1,2,30,"BD-ARYA-WS1-18133",70,"\u0002",2,"BD",1000000,1,0,"100x100x18232","39 B 76"
"active",1,2,30,"BD-ARYA-WS1-18134",70,"\u0002",2,"BD",1000000,1,0,"100x100x18233","77 B 42"
"active",1,2,30,"BD-ARYA-WS1-18135",70,"\u0002",2,"BD",1000000,1,0,"100x100x18234","78 B 47"
"active",1,2,30,"BD-ARYA-WS1-18136",70,"\u0003",2,"BD",1000000,1,0,"100x100x18235","80 C 99"
"active",1,2,30,"BD-ARYA-WS1-18137",70,"\u0003",2,"BD",1000000,1,0,"100x100x18236","82 C 03"
"active",1,2,30,"BD-ARYA-WS1-18138",70,"\u0001",2,"BD",1000000,1,0,"100x100x18237","38 A 52"
"active",1,2,30,"BD-ARYA-WS1-18139",70,"\u0002",2,"BD",1000000,1,0,"100x100x18238","39 B 54"
"active",1,2,30,"BD-ARYA-WS1-18140",70,"\u0004",2,"BD",1000000,1,0,"100x100x18239","78 D 72"
"active",1,2,30,"BD-ARYA-WS1-18141",70,"\u0004",2,"BD",1000000,1,0,"100x100x18240","78 D 88"
"active",1,2,30,"BD-ARYA-WS1-18142",70,"\u0002",2,"BD",1000000,1,0,"100x100x18241","79 B 83"
"active",1,2,30,"BD-ARYA-WS1-18143",70,"\u0003",2,"BD",1000000,1,0,"100x100x18242","79 C 38"
"active",1,2,30,"BD-ARYA-WS1-18144",70,"\u0003",2,"BD",1000000,1,0,"100x100x18243","80 C 74"
"active",1,2,30,"BD-ARYA-WS1-18145",70,"\u0004",2,"BD",1000000,1,0,"100x100x18244","80 D 81"
"active",1,2,30,"BD-ARYA-WS1-18146",70,"\u0003",2,"BD",1000000,1,0,"100x100x18245","35 C 23"
"active",1,2,30,"BD-ARYA-WS1-18147",70,"\u0003",2,"BD",1000000,1,0,"100x100x18246","37 C 20"
"active",1,2,30,"BD-ARYA-WS1-18148",70,"\u0003",2,"BD",1000000,1,0,"100x100x18247","37 C 53"
"active",1,2,30,"BD-ARYA-WS1-18149",70,"\u0001",2,"BD",1000000,1,0,"100x100x18248","38 A 10"
"active",1,2,30,"BD-ARYA-WS1-18150",70,"\u0003",2,"BD",1000000,1,0,"100x100x18249","76 C 53"
"active",1,2,30,"BD-ARYA-WS1-18151",70,"\u0004",2,"BD",1000000,1,0,"100x100x18250","78 D 15"
"active",1,2,30,"BD-ARYA-WS1-18152",70,"\u0003",2,"BD",1000000,1,0,"100x100x18251","80 C 94"
"active",1,2,30,"BD-ARYA-WS1-18153",70,"\u0002",2,"BD",1000000,1,0,"100x100x18252","81 B 66"
"active",1,2,30,"BD-ARYA-WS1-18154",70,"\u0002",2,"BD",1000000,1,0,"100x100x18253","82 B 54"
"active",1,2,30,"BD-ARYA-WS1-18155",70,"\u0004",2,"BD",1000000,1,0,"100x100x18254","36 D 17"
"active",1,2,30,"BD-ARYA-WS1-18156",70,"\u0003",2,"BD",1000000,1,0,"100x100x18255","37 C 61"
"active",1,2,30,"BD-ARYA-WS1-18157",70,"\u0001",2,"BD",1000000,1,0,"100x100x18256","38 A 20"
"active",1,2,30,"BD-ARYA-WS1-18158",70,"\u0001",2,"BD",1000000,1,0,"100x100x18257","77 A 35"
"active",1,2,30,"BD-ARYA-WS1-18159",70,"\u0003",2,"BD",1000000,1,0,"100x100x18258","77 C 54"
"active",1,2,30,"BD-ARYA-WS1-18160",70,"\u0001",2,"BD",1000000,1,0,"100x100x18259","82 A 84"
"active",1,2,30,"BD-ARYA-WS1-18161",70,"\u0003",2,"BD",1000000,1,0,"100x100x18260","34 C 71"
"active",1,2,30,"BD-ARYA-WS1-18162",70,"\u0004",2,"BD",1000000,1,0,"100x100x18261","34 D 56"
"active",1,2,30,"BD-ARYA-WS1-18163",70,"\u0003",2,"BD",1000000,1,0,"100x100x18262","35 C 71"
"active",1,2,30,"BD-ARYA-WS1-18164",70,"\u0002",2,"BD",1000000,1,0,"100x100x18263","36 B 19"
"active",1,2,30,"BD-ARYA-WS1-18165",70,"\u0004",2,"BD",1000000,1,0,"100x100x18264","36 D 29"
"active",1,2,30,"BD-ARYA-WS1-18166",70,"\u0003",2,"BD",1000000,1,0,"100x100x18265","79 C 34"
"active",1,2,30,"BD-ARYA-WS1-18167",70,"\u0002",2,"BD",1000000,1,0,"100x100x18266","80 B 16"
"active",1,2,30,"BD-ARYA-WS1-18168",70,"\u0001",2,"BD",1000000,1,0,"100x100x18267","38 A 90"
"active",1,2,30,"BD-ARYA-WS1-18169",70,"\u0004",2,"BD",1000000,1,0,"100x100x18268","78 D 85"
"active",1,2,30,"BD-ARYA-WS1-18170",70,"\u0001",2,"BD",1000000,1,0,"100x100x18269","79 A 49"
"active",1,2,30,"BD-ARYA-WS1-18171",70,"\u0004",2,"BD",1000000,1,0,"100x100x18270","80 D 26"
"active",1,2,30,"BD-ARYA-WS1-18172",70,"\u0004",2,"BD",1000000,1,0,"100x100x18271","80 D 70"
"active",1,2,30,"BD-ARYA-WS1-18173",70,"\u0001",2,"BD",1000000,1,0,"100x100x18272","36 A 75"
"active",1,2,30,"BD-ARYA-WS1-18174",70,"\u0003",2,"BD",1000000,1,0,"100x100x18273","36 C 47"
"active",1,2,30,"BD-ARYA-WS1-18175",70,"\u0001",2,"BD",1000000,1,0,"100x100x18274","38 A 80"
"active",1,2,30,"BD-ARYA-WS1-18176",70,"\u0004",2,"BD",1000000,1,0,"100x100x18275","39 D 26"
"active",1,2,30,"BD-ARYA-WS1-18177",70,"\u0004",2,"BD",1000000,1,0,"100x100x18276","40 D 89"
"active",1,2,30,"BD-ARYA-WS1-18178",70,"\u0003",2,"BD",1000000,1,0,"100x100x18277","77 C 30"
"active",1,2,30,"BD-ARYA-WS1-18179",70,"\u0002",2,"BD",1000000,1,0,"100x100x18278","82 B 16"
"active",1,2,30,"BD-ARYA-WS1-18180",70,"\u0001",2,"BD",1000000,1,0,"100x100x18279","34 A 87"
"active",1,2,30,"BD-ARYA-WS1-18181",70,"\u0001",2,"BD",1000000,1,0,"100x100x18280","36 A 19"
"active",1,2,30,"BD-ARYA-WS1-18182",70,"\u0004",2,"BD",1000000,1,0,"100x100x18281","36 D 85"
"active",1,2,30,"BD-ARYA-WS1-18183",70,"\u0001",2,"BD",1000000,1,0,"100x100x18282","77 A 27"
"active",1,2,30,"BD-ARYA-WS1-18184",70,"\u0003",2,"BD",1000000,1,0,"100x100x18283","81 C 23"
"active",1,2,30,"BD-ARYA-WS1-18185",70,"\u0001",2,"BD",1000000,1,0,"100x100x18284","82 A 48"
"active",1,2,30,"BD-ARYA-WS1-18186",70,"\u0004",2,"BD",1000000,1,0,"100x100x18285","82 D 37"
"active",1,2,30,"BD-ARYA-WS1-18187",70,"\u0001",2,"BD",1000000,1,0,"100x100x18286","35 A 01"
"active",1,2,30,"BD-ARYA-WS1-18188",70,"\u0002",2,"BD",1000000,1,0,"100x100x18287","37 B 95"
"active",1,2,30,"BD-ARYA-WS1-18189",70,"\u0001",2,"BD",1000000,1,0,"100x100x18288","40 A 54"
"active",1,2,30,"BD-ARYA-WS1-18190",70,"\u0002",2,"BD",1000000,1,0,"100x100x18289","40 B 71"
"active",1,2,30,"BD-ARYA-WS1-18191",70,"\u0003",2,"BD",1000000,1,0,"100x100x18290","76 C 81"
"active",1,2,30,"BD-ARYA-WS1-18192",70,"\u0003",2,"BD",1000000,1,0,"100x100x18291","78 C 43"
"active",1,2,30,"BD-ARYA-WS1-18193",70,"\u0003",2,"BD",1000000,1,0,"100x100x18292","35 C 31"
"active",1,2,30,"BD-ARYA-WS1-18194",70,"\u0002",2,"BD",1000000,1,0,"100x100x18293","37 B 48"
"active",1,2,30,"BD-ARYA-WS1-18195",70,"\u0003",2,"BD",1000000,1,0,"100x100x18294","39 C 17"
"active",1,2,30,"BD-ARYA-WS1-18196",70,"\u0002",2,"BD",1000000,1,0,"100x100x18295","77 B 22"
"active",1,2,30,"BD-ARYA-WS1-18197",70,"\u0001",2,"BD",1000000,1,0,"100x100x18296","79 A 17"
"active",1,2,30,"BD-ARYA-WS1-18198",70,"\u0002",2,"BD",1000000,1,0,"100x100x18297","80 B 54"
"active",1,2,30,"BD-ARYA-WS1-18199",70,"\u0004",2,"BD",1000000,1,0,"100x100x18298","35 D 26"
"active",1,2,30,"BD-ARYA-WS1-18200",70,"\u0002",2,"BD",1000000,1,0,"100x100x18299","77 B 14"
"active",1,2,30,"BD-ARYA-WS1-18201",70,"\u0003",2,"BD",1000000,1,0,"100x100x18300","82 C 77"
"active",1,2,30,"BD-ARYA-WS1-18202",70,"\u0002",2,"BD",1000000,1,0,"100x100x18301","34 B 88"
"active",1,2,30,"BD-ARYA-WS1-18203",70,"\u0004",2,"BD",1000000,1,0,"100x100x18302","36 D 15"
"active",1,2,30,"BD-ARYA-WS1-18204",70,"\u0004",2,"BD",1000000,1,0,"100x100x18303","36 D 96"
"active",1,2,30,"BD-ARYA-WS1-18205",70,"\u0002",2,"BD",1000000,1,0,"100x100x18304","82 B 36"
"active",1,2,30,"BD-ARYA-WS1-18206",70,"\u0002",2,"BD",1000000,1,0,"100x100x18305","76 B 03"
"active",1,2,30,"BD-ARYA-WS1-18207",70,"\u0003",2,"BD",1000000,1,0,"100x100x18306","76 C 36"
"active",1,2,30,"BD-ARYA-WS1-18208",70,"\u0002",2,"BD",1000000,1,0,"100x100x18307","77 B 52"
"active",1,2,30,"BD-ARYA-WS1-18209",70,"\u0002",2,"BD",1000000,1,0,"100x100x18308","78 B 09"
"active",1,2,30,"BD-ARYA-WS1-18210",70,"\u0001",2,"BD",1000000,1,0,"100x100x18309","80 A 43"
"active",1,2,30,"BD-ARYA-WS1-18211",70,"\u0001",2,"BD",1000000,1,0,"100x100x18310","80 A 51"
"active",1,2,30,"BD-ARYA-WS1-18212",70,"\u0003",2,"BD",1000000,1,0,"100x100x18311","81 C 38"
"active",1,2,30,"BD-ARYA-WS1-18213",70,"\u0004",2,"BD",1000000,1,0,"100x100x18312","77 D 95"
"active",1,2,30,"BD-ARYA-WS1-18214",70,"\u0003",2,"BD",1000000,1,0,"100x100x18313","82 C 53"
"active",1,2,30,"BD-ARYA-WS1-18215",70,"\u0004",2,"BD",1000000,1,0,"100x100x18314","38 D 09"
"active",1,2,30,"BD-ARYA-WS1-18216",70,"\u0001",2,"BD",1000000,1,0,"100x100x18315","78 A 07"
"active",1,2,30,"BD-ARYA-WS1-18217",70,"\u0002",2,"BD",1000000,1,0,"100x100x18316","78 B 83"
"active",1,2,30,"BD-ARYA-WS1-18218",70,"\u0003",2,"BD",1000000,1,0,"100x100x18317","79 C 03"
"active",1,2,30,"BD-ARYA-WS1-18219",70,"\u0002",2,"BD",1000000,1,0,"100x100x18318","80 B 68"
"active",1,2,30,"BD-ARYA-WS1-18220",70,"\u0004",2,"BD",1000000,1,0,"100x100x18319","34 D 34"
"active",1,2,30,"BD-ARYA-WS1-18221",70,"\u0004",2,"BD",1000000,1,0,"100x100x18320","35 D 50"
"active",1,2,30,"BD-ARYA-WS1-18222",70,"\u0004",2,"BD",1000000,1,0,"100x100x18321","36 D 83"
"active",1,2,30,"BD-ARYA-WS1-18223",70,"\u0002",2,"BD",1000000,1,0,"100x100x18322","37 B 58"
"active",1,2,30,"BD-ARYA-WS1-18224",70,"\u0004",2,"BD",1000000,1,0,"100x100x18323","38 D 58"
"active",1,2,30,"BD-ARYA-WS1-18225",70,"\u0001",2,"BD",1000000,1,0,"100x100x18324","39 A 89"
"active",1,2,30,"BD-ARYA-WS1-18226",70,"\u0001",2,"BD",1000000,1,0,"100x100x18325","40 A 74"
"active",1,2,30,"BD-ARYA-WS1-18227",70,"\u0001",2,"BD",1000000,1,0,"100x100x18326","77 A 83"
"active",1,2,30,"BD-ARYA-WS1-18228",70,"\u0002",2,"BD",1000000,1,0,"100x100x18327","79 B 58"
"active",1,2,30,"BD-ARYA-WS1-18229",70,"\u0004",2,"BD",1000000,1,0,"100x100x18328","79 D 90"
"active",1,2,30,"BD-ARYA-WS1-18230",70,"\u0004",2,"BD",1000000,1,0,"100x100x18329","34 D 55"
"active",1,2,30,"BD-ARYA-WS1-18231",70,"\u0003",2,"BD",1000000,1,0,"100x100x18330","36 C 69"
"active",1,2,30,"BD-ARYA-WS1-18232",70,"\u0004",2,"BD",1000000,1,0,"100x100x18331","38 D 66"
"active",1,2,30,"BD-ARYA-WS1-18233",70,"\u0001",2,"BD",1000000,1,0,"100x100x18332","40 A 43"
"active",1,2,30,"BD-ARYA-WS1-18234",70,"\u0001",2,"BD",1000000,1,0,"100x100x18333","34 A 61"
"active",1,2,30,"BD-ARYA-WS1-18235",70,"\u0003",2,"BD",1000000,1,0,"100x100x18334","35 C 16"
"active",1,2,30,"BD-ARYA-WS1-18236",70,"\u0004",2,"BD",1000000,1,0,"100x100x18335","35 D 02"
"active",1,2,30,"BD-ARYA-WS1-18237",70,"\u0002",2,"BD",1000000,1,0,"100x100x18336","39 B 68"
"active",1,2,30,"BD-ARYA-WS1-18238",70,"\u0003",2,"BD",1000000,1,0,"100x100x18337","39 C 87"
"active",1,2,30,"BD-ARYA-WS1-18239",70,"\u0002",2,"BD",1000000,1,0,"100x100x18338","40 B 73"
"active",1,2,30,"BD-ARYA-WS1-18240",70,"\u0002",2,"BD",1000000,1,0,"100x100x18339","77 B 92"
"active",1,2,30,"BD-ARYA-WS1-18241",70,"\u0001",2,"BD",1000000,1,0,"100x100x18340","78 A 67"
"active",1,2,30,"BD-ARYA-WS1-18242",70,"\u0001",2,"BD",1000000,1,0,"100x100x18341","35 A 84"
"active",1,2,30,"BD-ARYA-WS1-18243",70,"\u0003",2,"BD",1000000,1,0,"100x100x18342","36 C 61"
"active",1,2,30,"BD-ARYA-WS1-18244",70,"\u0001",2,"BD",1000000,1,0,"100x100x18343","38 A 34"
"active",1,2,30,"BD-ARYA-WS1-18245",70,"\u0004",2,"BD",1000000,1,0,"100x100x18344","40 D 05"
"active",1,2,30,"BD-ARYA-WS1-18246",70,"\u0004",2,"BD",1000000,1,0,"100x100x18345","80 D 47"
"active",1,2,30,"BD-ARYA-WS1-18247",70,"\u0004",2,"BD",1000000,1,0,"100x100x18346","80 D 90"
"active",1,2,30,"BD-ARYA-WS1-18248",70,"\u0004",2,"BD",1000000,1,0,"100x100x18347","82 D 51"
"active",1,2,30,"BD-ARYA-WS1-18249",70,"\u0003",2,"BD",1000000,1,0,"100x100x18348","36 C 06"
"active",1,2,30,"BD-ARYA-WS1-18250",70,"\u0003",2,"BD",1000000,1,0,"100x100x18349","39 C 93"
"active",1,2,30,"BD-ARYA-WS1-18251",70,"\u0002",2,"BD",1000000,1,0,"100x100x18350","36 B 61"
"active",1,2,30,"BD-ARYA-WS1-18252",70,"\u0004",2,"BD",1000000,1,0,"100x100x18351","37 D 76"
"active",1,2,30,"BD-ARYA-WS1-18253",70,"\u0001",2,"BD",1000000,1,0,"100x100x18352","40 A 64"
"active",1,2,30,"BD-ARYA-WS1-18254",70,"\u0003",2,"BD",1000000,1,0,"100x100x18353","78 C 51"
"active",1,2,30,"BD-ARYA-WS1-18255",70,"\u0004",2,"BD",1000000,1,0,"100x100x18354","79 D 59"
"active",1,2,30,"BD-ARYA-WS1-18256",70,"\u0001",2,"BD",1000000,1,0,"100x100x18355","80 A 20"
"active",1,2,30,"BD-ARYA-WS1-18257",70,"\u0003",2,"BD",1000000,1,0,"100x100x18356","35 C 76"
"active",1,2,30,"BD-ARYA-WS1-18258",70,"\u0002",2,"BD",1000000,1,0,"100x100x18357","36 B 91"
"active",1,2,30,"BD-ARYA-WS1-18259",70,"\u0002",2,"BD",1000000,1,0,"100x100x18358","37 B 21"
"active",1,2,30,"BD-ARYA-WS1-18260",70,"\u0001",2,"BD",1000000,1,0,"100x100x18359","38 A 64"
"active",1,2,30,"BD-ARYA-WS1-18261",70,"\u0002",2,"BD",1000000,1,0,"100x100x18360","39 B 87"
"active",1,2,30,"BD-ARYA-WS1-18262",70,"\u0003",2,"BD",1000000,1,0,"100x100x18361","39 C 64"
"active",1,2,30,"BD-ARYA-WS1-18263",70,"\u0004",2,"BD",1000000,1,0,"100x100x18362","77 D 82"
"active",1,2,30,"BD-ARYA-WS1-18264",70,"\u0001",2,"BD",1000000,1,0,"100x100x18363","78 A 16"
"active",1,2,30,"BD-ARYA-WS1-18265",70,"\u0003",2,"BD",1000000,1,0,"100x100x18364","79 C 17"
"active",1,2,30,"BD-ARYA-WS1-18266",70,"\u0002",2,"BD",1000000,1,0,"100x100x18365","82 B 65"
"active",1,2,30,"BD-ARYA-WS1-18267",70,"\u0004",2,"BD",1000000,1,0,"100x100x18366","82 D 55"
"active",1,2,30,"BD-ARYA-WS1-18268",70,"\u0003",2,"BD",1000000,1,0,"100x100x18367","35 C 68"
"active",1,2,30,"BD-ARYA-WS1-18269",70,"\u0001",2,"BD",1000000,1,0,"100x100x18368","39 A 09"
"active",1,2,30,"BD-ARYA-WS1-18270",70,"\u0002",2,"BD",1000000,1,0,"100x100x18369","76 B 27"
"active",1,2,30,"BD-ARYA-WS1-18271",70,"\u0003",2,"BD",1000000,1,0,"100x100x18370","80 C 13"
"active",1,2,30,"BD-ARYA-WS1-18272",70,"\u0003",2,"BD",1000000,1,0,"100x100x18371","81 C 51"
"active",1,2,30,"BD-ARYA-WS1-18273",70,"\u0004",2,"BD",1000000,1,0,"100x100x18372","81 D 24"
"active",1,2,30,"BD-ARYA-WS1-18274",70,"\u0001",2,"BD",1000000,1,0,"100x100x18373","36 A 01"
"active",1,2,30,"BD-ARYA-WS1-18275",70,"\u0003",2,"BD",1000000,1,0,"100x100x18374","37 C 91"
"active",1,2,30,"BD-ARYA-WS1-18276",70,"\u0001",2,"BD",1000000,1,0,"100x100x18375","77 A 63"
"active",1,2,30,"BD-ARYA-WS1-18277",70,"\u0003",2,"BD",1000000,1,0,"100x100x18376","77 C 20"
"active",1,2,30,"BD-ARYA-WS1-18278",70,"\u0004",2,"BD",1000000,1,0,"100x100x18377","77 D 05"
"active",1,2,30,"BD-ARYA-WS1-18279",70,"\u0004",2,"BD",1000000,1,0,"100x100x18378","79 D 69"
"active",1,2,30,"BD-ARYA-WS1-18280",70,"\u0004",2,"BD",1000000,1,0,"100x100x18379","81 D 99"
"active",1,2,30,"BD-ARYA-WS1-18281",70,"\u0001",2,"BD",1000000,1,0,"100x100x18380","82 A 77"
"active",1,2,30,"BD-ARYA-WS1-18282",70,"\u0001",2,"BD",1000000,1,0,"100x100x18381","37 A 34"
"active",1,2,30,"BD-ARYA-WS1-18283",70,"\u0004",2,"BD",1000000,1,0,"100x100x18382","39 D 89"
"active",1,2,30,"BD-ARYA-WS1-18284",70,"\u0004",2,"BD",1000000,1,0,"100x100x18383","76 D 44"
"active",1,2,30,"BD-ARYA-WS1-18285",70,"\u0003",2,"BD",1000000,1,0,"100x100x18384","78 C 69"
"active",1,2,30,"BD-ARYA-WS1-18286",70,"\u0003",2,"BD",1000000,1,0,"100x100x18385","82 C 14"
"active",1,2,30,"BD-ARYA-WS1-18287",70,"\u0001",2,"BD",1000000,1,0,"100x100x18386","39 A 26"
"active",1,2,30,"BD-ARYA-WS1-18288",70,"\u0001",2,"BD",1000000,1,0,"100x100x18387","77 A 01"
"active",1,2,30,"BD-ARYA-WS1-18289",70,"\u0002",2,"BD",1000000,1,0,"100x100x18388","79 B 73"
"active",1,2,30,"BD-ARYA-WS1-18290",70,"\u0002",2,"BD",1000000,1,0,"100x100x18389","81 B 51"
"active",1,2,30,"BD-ARYA-WS1-18291",70,"\u0004",2,"BD",1000000,1,0,"100x100x18390","40 D 70"
"active",1,2,30,"BD-ARYA-WS1-18292",70,"\u0002",2,"BD",1000000,1,0,"100x100x18391","77 B 32"
"active",1,2,30,"BD-ARYA-WS1-18293",70,"\u0002",2,"BD",1000000,1,0,"100x100x18392","79 B 12"
"active",1,2,30,"BD-ARYA-WS1-18294",70,"\u0003",2,"BD",1000000,1,0,"100x100x18393","35 C 49"
"active",1,2,30,"BD-ARYA-WS1-18295",70,"\u0002",2,"BD",1000000,1,0,"100x100x18394","37 B 79"
"active",1,2,30,"BD-ARYA-WS1-18296",70,"\u0002",2,"BD",1000000,1,0,"100x100x18395","39 B 79"
"active",1,2,30,"BD-ARYA-WS1-18297",70,"\u0002",2,"BD",1000000,1,0,"100x100x18396","79 B 24"
"active",1,2,30,"BD-ARYA-WS1-18298",70,"\u0004",2,"BD",1000000,1,0,"100x100x18397","79 D 38"
"active",1,2,30,"BD-ARYA-WS1-18299",70,"\u0002",2,"BD",1000000,1,0,"100x100x18398","80 B 04"
"active",1,2,30,"BD-ARYA-WS1-18300",70,"\u0003",2,"BD",1000000,1,0,"100x100x18399","40 C 40"
"active",1,2,30,"BD-ARYA-WS1-18301",70,"\u0001",2,"BD",1000000,1,0,"100x100x18400","77 A 62"
"active",1,2,30,"BD-ARYA-WS1-18302",70,"\u0003",2,"BD",1000000,1,0,"100x100x18401","77 C 46"
"active",1,2,30,"BD-ARYA-WS1-18303",70,"\u0001",2,"BD",1000000,1,0,"100x100x18402","79 A 05"
